path,class,label,Devanagari
C:\Users\Ashim\Devnagari_dataset\55\Img_47.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_48.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_49.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_50.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_51.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_52.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_53.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_54.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_55.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_56.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_57.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_58.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_59.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_60.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_61.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_62.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_63.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_64.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_65.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_66.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_67.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_68.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_69.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_70.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_71.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_72.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_73.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_74.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_75.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_76.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_77.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_78.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_79.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_80.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_81.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_82.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_83.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_84.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_85.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_86.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_87.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_88.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_89.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_90.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_91.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_92.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_93.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_94.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_95.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_96.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_97.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_98.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_99.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_100.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_101.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_102.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_103.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_104.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_105.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_106.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_107.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_108.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_109.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_110.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_111.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_112.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_113.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_114.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_115.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_116.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_117.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_118.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_119.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_120.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_121.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_122.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_123.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_124.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_125.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_126.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_127.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_128.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_129.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_130.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_131.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_132.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_133.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_134.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_135.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_136.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_137.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_138.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_139.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_140.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_141.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_142.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_143.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_144.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_145.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_146.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_147.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_148.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_149.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_150.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_151.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_152.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_153.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_154.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_155.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_156.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_157.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_158.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_159.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_160.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_161.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_162.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_163.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_164.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_165.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_166.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_167.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_168.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_169.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_170.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_171.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_172.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_173.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_174.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_175.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_176.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_177.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_178.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_179.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_180.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_181.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_182.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_183.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_184.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_185.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_186.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_187.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_188.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_189.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_190.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_191.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_192.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_193.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_194.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_195.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_196.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_197.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_198.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_199.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_200.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_201.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_202.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_203.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_204.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_205.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_206.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_207.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_208.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_209.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_210.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_211.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_212.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_213.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_214.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_215.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_216.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_217.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_218.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_219.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_220.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_221.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_222.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_223.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_224.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_225.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_226.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_227.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_228.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_229.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_230.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_231.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_232.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_233.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_234.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_235.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_236.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_237.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_238.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_239.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_240.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_241.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_242.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_243.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_244.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_245.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_246.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_247.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_248.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_249.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_250.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_251.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_252.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_253.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_254.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_255.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_256.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_257.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_258.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_259.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_260.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_261.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_262.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_263.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_264.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_265.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_266.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_267.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_268.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_269.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_270.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_271.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_272.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_273.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_274.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_275.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_276.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_277.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_278.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_279.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_280.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_281.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_282.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_283.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_284.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_285.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_286.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_287.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_0.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_1.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_2.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_3.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_4.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_5.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_6.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_7.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_8.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_9.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_10.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_11.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_12.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_13.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_14.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_15.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_16.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_17.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_18.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_19.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_20.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_21.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_22.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_23.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_24.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_25.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_26.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_27.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_28.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_29.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_30.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_31.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_32.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_33.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_34.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_35.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_36.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_37.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_38.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_39.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_40.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_41.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_42.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_43.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_44.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_45.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\55\Img_46.jpg,55,six,à¥¬
C:\Users\Ashim\Devnagari_dataset\56\Img_45.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_46.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_47.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_48.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_49.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_50.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_51.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_52.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_53.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_54.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_55.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_56.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_57.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_58.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_59.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_60.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_61.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_62.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_63.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_64.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_65.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_66.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_67.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_68.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_69.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_70.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_71.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_72.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_73.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_74.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_75.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_76.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_77.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_78.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_79.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_80.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_81.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_82.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_83.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_84.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_85.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_86.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_87.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_88.jpg,56,seven,à¥­
C:\Users\Ashim\Devnagari_dataset\56\Img_89.jpg,56,seven,à¥­
