,path,class,label,Devanagari
11796,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_130.jpg,55,six,à¥¬
11797,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_131.jpg,55,six,à¥¬
11798,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_132.jpg,55,six,à¥¬
11799,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_133.jpg,55,six,à¥¬
11800,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_134.jpg,55,six,à¥¬
11801,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_135.jpg,55,six,à¥¬
11802,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_136.jpg,55,six,à¥¬
11803,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_137.jpg,55,six,à¥¬
11804,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_138.jpg,55,six,à¥¬
11805,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_139.jpg,55,six,à¥¬
11806,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_14.jpg,55,six,à¥¬
11807,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_140.jpg,55,six,à¥¬
11808,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_141.jpg,55,six,à¥¬
11809,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_142.jpg,55,six,à¥¬
11810,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_143.jpg,55,six,à¥¬
11811,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_144.jpg,55,six,à¥¬
11812,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_145.jpg,55,six,à¥¬
11813,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_146.jpg,55,six,à¥¬
11814,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_147.jpg,55,six,à¥¬
11815,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_148.jpg,55,six,à¥¬
11816,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_149.jpg,55,six,à¥¬
11817,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_15.jpg,55,six,à¥¬
11818,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_150.jpg,55,six,à¥¬
11819,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_151.jpg,55,six,à¥¬
11820,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_152.jpg,55,six,à¥¬
11821,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_153.jpg,55,six,à¥¬
11822,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_154.jpg,55,six,à¥¬
11823,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_155.jpg,55,six,à¥¬
11824,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_156.jpg,55,six,à¥¬
11825,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_157.jpg,55,six,à¥¬
11826,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_158.jpg,55,six,à¥¬
11827,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_159.jpg,55,six,à¥¬
11828,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_16.jpg,55,six,à¥¬
11829,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_160.jpg,55,six,à¥¬
11830,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_161.jpg,55,six,à¥¬
11831,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_162.jpg,55,six,à¥¬
11832,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_163.jpg,55,six,à¥¬
11833,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_164.jpg,55,six,à¥¬
11834,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_165.jpg,55,six,à¥¬
11835,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_166.jpg,55,six,à¥¬
11836,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_167.jpg,55,six,à¥¬
11837,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_168.jpg,55,six,à¥¬
11838,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_169.jpg,55,six,à¥¬
11839,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_17.jpg,55,six,à¥¬
11840,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_170.jpg,55,six,à¥¬
11841,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_171.jpg,55,six,à¥¬
11842,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_172.jpg,55,six,à¥¬
11843,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_173.jpg,55,six,à¥¬
11844,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_174.jpg,55,six,à¥¬
11845,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_175.jpg,55,six,à¥¬
11846,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_176.jpg,55,six,à¥¬
11847,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_177.jpg,55,six,à¥¬
11848,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_178.jpg,55,six,à¥¬
11849,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_179.jpg,55,six,à¥¬
11850,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_18.jpg,55,six,à¥¬
11851,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_180.jpg,55,six,à¥¬
11852,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_181.jpg,55,six,à¥¬
11853,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_182.jpg,55,six,à¥¬
11854,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_183.jpg,55,six,à¥¬
11855,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_184.jpg,55,six,à¥¬
11856,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_185.jpg,55,six,à¥¬
11857,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_186.jpg,55,six,à¥¬
11858,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_187.jpg,55,six,à¥¬
11859,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_188.jpg,55,six,à¥¬
11860,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_189.jpg,55,six,à¥¬
11861,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_19.jpg,55,six,à¥¬
11862,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_190.jpg,55,six,à¥¬
11863,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_191.jpg,55,six,à¥¬
11864,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_192.jpg,55,six,à¥¬
11865,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_193.jpg,55,six,à¥¬
11866,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_194.jpg,55,six,à¥¬
11867,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_195.jpg,55,six,à¥¬
11868,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_196.jpg,55,six,à¥¬
11869,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_197.jpg,55,six,à¥¬
11870,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_198.jpg,55,six,à¥¬
11871,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_199.jpg,55,six,à¥¬
11872,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_2.jpg,55,six,à¥¬
11873,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_20.jpg,55,six,à¥¬
11874,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_200.jpg,55,six,à¥¬
11875,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_201.jpg,55,six,à¥¬
11876,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_202.jpg,55,six,à¥¬
11877,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_203.jpg,55,six,à¥¬
11878,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_204.jpg,55,six,à¥¬
11879,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_205.jpg,55,six,à¥¬
11880,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_206.jpg,55,six,à¥¬
11881,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_207.jpg,55,six,à¥¬
11882,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_208.jpg,55,six,à¥¬
11883,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_209.jpg,55,six,à¥¬
11884,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_21.jpg,55,six,à¥¬
11885,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_210.jpg,55,six,à¥¬
11886,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_211.jpg,55,six,à¥¬
11887,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_212.jpg,55,six,à¥¬
11888,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_213.jpg,55,six,à¥¬
11889,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_214.jpg,55,six,à¥¬
11890,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_215.jpg,55,six,à¥¬
11891,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_216.jpg,55,six,à¥¬
11892,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_217.jpg,55,six,à¥¬
11893,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_218.jpg,55,six,à¥¬
11894,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_219.jpg,55,six,à¥¬
11895,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_22.jpg,55,six,à¥¬
11896,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_220.jpg,55,six,à¥¬
11897,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_221.jpg,55,six,à¥¬
11898,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_222.jpg,55,six,à¥¬
11899,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_223.jpg,55,six,à¥¬
11900,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_224.jpg,55,six,à¥¬
11901,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_225.jpg,55,six,à¥¬
11902,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_226.jpg,55,six,à¥¬
11903,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_227.jpg,55,six,à¥¬
11904,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_228.jpg,55,six,à¥¬
11905,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_229.jpg,55,six,à¥¬
11906,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_23.jpg,55,six,à¥¬
11907,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_230.jpg,55,six,à¥¬
11908,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_231.jpg,55,six,à¥¬
11909,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_232.jpg,55,six,à¥¬
11910,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_233.jpg,55,six,à¥¬
11911,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_234.jpg,55,six,à¥¬
11912,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_235.jpg,55,six,à¥¬
11913,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_236.jpg,55,six,à¥¬
11914,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_237.jpg,55,six,à¥¬
11915,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_238.jpg,55,six,à¥¬
11916,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_239.jpg,55,six,à¥¬
11917,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_24.jpg,55,six,à¥¬
11918,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_240.jpg,55,six,à¥¬
11919,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_241.jpg,55,six,à¥¬
11920,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_242.jpg,55,six,à¥¬
11921,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_243.jpg,55,six,à¥¬
11922,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_244.jpg,55,six,à¥¬
11923,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_245.jpg,55,six,à¥¬
11924,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_246.jpg,55,six,à¥¬
11925,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_247.jpg,55,six,à¥¬
11926,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_248.jpg,55,six,à¥¬
11927,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_249.jpg,55,six,à¥¬
11928,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_25.jpg,55,six,à¥¬
11929,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_250.jpg,55,six,à¥¬
11930,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_251.jpg,55,six,à¥¬
11931,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_252.jpg,55,six,à¥¬
11932,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_253.jpg,55,six,à¥¬
11933,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_254.jpg,55,six,à¥¬
11934,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_255.jpg,55,six,à¥¬
11935,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_256.jpg,55,six,à¥¬
11936,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_257.jpg,55,six,à¥¬
11937,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_258.jpg,55,six,à¥¬
11938,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_259.jpg,55,six,à¥¬
11939,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_26.jpg,55,six,à¥¬
11940,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_260.jpg,55,six,à¥¬
11941,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_261.jpg,55,six,à¥¬
11942,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_262.jpg,55,six,à¥¬
11943,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_263.jpg,55,six,à¥¬
11944,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_264.jpg,55,six,à¥¬
11945,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_265.jpg,55,six,à¥¬
11946,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_266.jpg,55,six,à¥¬
11947,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_267.jpg,55,six,à¥¬
11948,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_268.jpg,55,six,à¥¬
11949,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_269.jpg,55,six,à¥¬
11950,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_27.jpg,55,six,à¥¬
11951,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_270.jpg,55,six,à¥¬
11952,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_271.jpg,55,six,à¥¬
11953,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_272.jpg,55,six,à¥¬
11954,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_273.jpg,55,six,à¥¬
11955,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_274.jpg,55,six,à¥¬
11956,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_275.jpg,55,six,à¥¬
11957,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_276.jpg,55,six,à¥¬
11958,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_277.jpg,55,six,à¥¬
11959,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_278.jpg,55,six,à¥¬
11960,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_279.jpg,55,six,à¥¬
11961,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_28.jpg,55,six,à¥¬
11962,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_280.jpg,55,six,à¥¬
11963,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_281.jpg,55,six,à¥¬
11964,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_282.jpg,55,six,à¥¬
11965,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_283.jpg,55,six,à¥¬
11966,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_284.jpg,55,six,à¥¬
11967,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_285.jpg,55,six,à¥¬
11968,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_286.jpg,55,six,à¥¬
11969,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_287.jpg,55,six,à¥¬
11970,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_29.jpg,55,six,à¥¬
11971,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_3.jpg,55,six,à¥¬
11972,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_30.jpg,55,six,à¥¬
11973,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_31.jpg,55,six,à¥¬
11974,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_32.jpg,55,six,à¥¬
11975,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_33.jpg,55,six,à¥¬
11976,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_34.jpg,55,six,à¥¬
11977,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_35.jpg,55,six,à¥¬
11978,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_36.jpg,55,six,à¥¬
11979,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_37.jpg,55,six,à¥¬
11980,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_38.jpg,55,six,à¥¬
11981,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_39.jpg,55,six,à¥¬
11982,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_4.jpg,55,six,à¥¬
11983,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_40.jpg,55,six,à¥¬
11984,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_41.jpg,55,six,à¥¬
11985,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_42.jpg,55,six,à¥¬
11986,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_43.jpg,55,six,à¥¬
11987,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_44.jpg,55,six,à¥¬
11988,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_45.jpg,55,six,à¥¬
11989,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_46.jpg,55,six,à¥¬
11990,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_47.jpg,55,six,à¥¬
11991,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_48.jpg,55,six,à¥¬
11992,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_49.jpg,55,six,à¥¬
11993,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_5.jpg,55,six,à¥¬
11994,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_50.jpg,55,six,à¥¬
11995,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_51.jpg,55,six,à¥¬
11996,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_52.jpg,55,six,à¥¬
11997,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_53.jpg,55,six,à¥¬
11998,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_54.jpg,55,six,à¥¬
11999,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_55.jpg,55,six,à¥¬
12000,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_56.jpg,55,six,à¥¬
12001,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_57.jpg,55,six,à¥¬
12002,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_58.jpg,55,six,à¥¬
12003,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_59.jpg,55,six,à¥¬
12004,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_6.jpg,55,six,à¥¬
12005,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_60.jpg,55,six,à¥¬
12006,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_61.jpg,55,six,à¥¬
12007,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_62.jpg,55,six,à¥¬
12008,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_63.jpg,55,six,à¥¬
12009,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_64.jpg,55,six,à¥¬
12010,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_65.jpg,55,six,à¥¬
12011,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_66.jpg,55,six,à¥¬
12012,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_67.jpg,55,six,à¥¬
12013,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_68.jpg,55,six,à¥¬
12014,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_69.jpg,55,six,à¥¬
12015,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_7.jpg,55,six,à¥¬
12016,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_70.jpg,55,six,à¥¬
12017,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_71.jpg,55,six,à¥¬
12018,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_72.jpg,55,six,à¥¬
12019,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_73.jpg,55,six,à¥¬
12020,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_74.jpg,55,six,à¥¬
12021,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_75.jpg,55,six,à¥¬
12022,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_76.jpg,55,six,à¥¬
12023,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_77.jpg,55,six,à¥¬
12024,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_78.jpg,55,six,à¥¬
12025,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_79.jpg,55,six,à¥¬
12026,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_8.jpg,55,six,à¥¬
12027,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_80.jpg,55,six,à¥¬
12028,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_81.jpg,55,six,à¥¬
12029,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_82.jpg,55,six,à¥¬
12030,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_83.jpg,55,six,à¥¬
12031,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_84.jpg,55,six,à¥¬
12032,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_85.jpg,55,six,à¥¬
12033,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_86.jpg,55,six,à¥¬
12034,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_87.jpg,55,six,à¥¬
12035,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_88.jpg,55,six,à¥¬
12036,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_89.jpg,55,six,à¥¬
12037,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_9.jpg,55,six,à¥¬
12038,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_90.jpg,55,six,à¥¬
12039,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_91.jpg,55,six,à¥¬
12040,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_92.jpg,55,six,à¥¬
12041,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_93.jpg,55,six,à¥¬
12042,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_94.jpg,55,six,à¥¬
12043,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_95.jpg,55,six,à¥¬
12044,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_96.jpg,55,six,à¥¬
12045,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_97.jpg,55,six,à¥¬
12046,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_98.jpg,55,six,à¥¬
12047,D:\Nepali_character_Recognisation\Nepali_Character_dataset\55\Img_99.jpg,55,six,à¥¬
12048,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_0.jpg,56,seven,à¥­
12049,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_1.jpg,56,seven,à¥­
12050,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_10.jpg,56,seven,à¥­
12051,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_100.jpg,56,seven,à¥­
12052,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_101.jpg,56,seven,à¥­
12053,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_102.jpg,56,seven,à¥­
12054,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_103.jpg,56,seven,à¥­
12055,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_104.jpg,56,seven,à¥­
12056,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_105.jpg,56,seven,à¥­
12057,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_106.jpg,56,seven,à¥­
12058,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_107.jpg,56,seven,à¥­
12059,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_108.jpg,56,seven,à¥­
12060,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_109.jpg,56,seven,à¥­
12061,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_11.jpg,56,seven,à¥­
12062,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_110.jpg,56,seven,à¥­
12063,D:\Nepali_character_Recognisation\Nepali_Character_dataset\56\Img_111.jpg,56,seven,à¥­
